order_id,timestamp,event_type,side,price,size,trader_id,is_spoof,is_buy,is_sell,is_add,is_cancel,is_execute,order_lifetime,order_age
100796,0.863111,EXECUTE,BUY,100.02,200,3,False,1,0,0,0,1,0.279077,0.279077
101086,0.863606,EXECUTE,BUY,99.97,100,5,False,1,0,0,0,1,0.065031,0.065031
101173,0.863857,ADD,BUY,99.99,5000,11,True,1,0,1,0,0,0.0,0.0
101174,0.864577,ADD,SELL,100.04,100,9,False,0,1,1,0,0,0.0,0.0
100553,0.864708,EXECUTE,SELL,100.02,200,4,False,0,1,0,0,1,0.460667,0.460667
101175,0.865146,ADD,SELL,100.04,200,5,False,0,1,1,0,0,0.0,0.0
101176,0.865673,ADD,SELL,99.99,500,8,False,0,1,1,0,0,0.0,0.0
100282,0.866052,EXECUTE,SELL,100.02,100,4,False,0,1,0,0,1,0.653983,0.653983
100494,0.866281,EXECUTE,SELL,99.96,300,5,False,0,1,0,0,1,0.513452,0.513452
101177,0.866872,ADD,SELL,100.01,500,3,False,0,1,1,0,0,0.0,0.0
101178,0.867119,ADD,BUY,100.03,500,9,False,1,0,1,0,0,0.0,0.0
100384,0.86808,EXECUTE,SELL,100.02,200,2,False,0,1,0,0,1,0.589317,0.589317
101179,0.86825,ADD,BUY,100.04,100,7,False,1,0,1,0,0,0.0,0.0
101180,0.869049,ADD,SELL,100.04,100,3,False,0,1,1,0,0,0.0,0.0
100156,0.869262,EXECUTE,SELL,99.98,200,6,False,0,1,0,0,1,0.751628,0.751628
100639,0.869858,EXECUTE,SELL,100.01,100,6,False,0,1,0,0,1,0.401088,0.401088
101181,0.870423,ADD,SELL,100.04,200,3,False,0,1,1,0,0,0.0,0.0
101182,0.871028,ADD,BUY,99.98,300,3,False,1,0,1,0,0,0.0,0.0
100469,0.87127,EXECUTE,SELL,99.98,100,7,False,0,1,0,0,1,0.535201,0.535201
101183,0.871546,ADD,BUY,99.97,100,4,False,1,0,1,0,0,0.0,0.0
101095,0.872188,CANCEL,SELL,100.05,200,3,False,0,1,0,1,0,0.067431,0.067431
101184,0.873113,ADD,BUY,99.98,200,8,False,1,0,1,0,0,0.0,0.0
101185,0.873364,ADD,SELL,100.03,100,2,False,0,1,1,0,0,0.0,0.0
101186,0.873587,ADD,BUY,100.04,200,6,False,1,0,1,0,0,0.0,0.0
101187,0.874432,ADD,SELL,100.04,200,1,False,0,1,1,0,0,0.0,0.0
101030,0.875019,EXECUTE,BUY,99.97,200,2,False,1,0,0,0,1,0.117681,0.117681
101188,0.875119,ADD,SELL,99.96,100,7,False,0,1,1,0,0,0.0,0.0
101189,0.875694,ADD,SELL,100.0,300,8,False,0,1,1,0,0,0.0,0.0
101190,0.876453,ADD,BUY,100.0,15000,11,True,1,0,1,0,0,0.0,0.0
101191,0.877147,ADD,SELL,100.01,1000,1,False,0,1,1,0,0,0.0,0.0
100462,0.878068,EXECUTE,BUY,99.95,300,3,False,1,0,0,0,1,0.546519,0.546519
100458,0.878619,CANCEL,BUY,99.97,100,10,False,1,0,0,1,0,0.550303,0.550303
101192,0.879095,ADD,BUY,100.02,100,6,False,1,0,1,0,0,0.0,0.0
101193,0.879424,ADD,BUY,100.03,100,10,False,1,0,1,0,0,0.0,0.0
101194,0.88018,ADD,BUY,99.96,200,3,False,1,0,1,0,0,0.0,0.0
101195,0.880585,ADD,SELL,99.99,10000,11,True,0,1,1,0,0,0.0,0.0
101196,0.881082,ADD,SELL,100.0,100,5,False,0,1,1,0,0,0.0,0.0
101197,0.881843,ADD,BUY,99.98,100,10,False,1,0,1,0,0,0.0,0.0
101198,0.882169,ADD,BUY,99.99,100,9,False,1,0,1,0,0,0.0,0.0
101087,0.882676,CANCEL,SELL,100.05,1000,6,False,0,1,0,1,0,0.083596,0.083596
101199,0.882836,ADD,SELL,100.04,300,10,False,0,1,1,0,0,0.0,0.0
101200,0.883649,ADD,SELL,100.02,200,8,False,0,1,1,0,0,0.0,0.0
100875,0.884168,EXECUTE,SELL,99.96,100,4,False,0,1,0,0,1,0.237681,0.237681
100738,0.884741,CANCEL,SELL,99.96,1000,9,False,0,1,0,1,0,0.345947,0.345947
101201,0.884854,ADD,SELL,99.98,100,7,False,0,1,1,0,0,0.0,0.0
101202,0.88575,ADD,BUY,99.98,1000,7,False,1,0,1,0,0,0.0,0.0
101203,0.886088,ADD,SELL,100.04,100,6,False,0,1,1,0,0,0.0,0.0
101204,0.886879,ADD,SELL,100.0,500,10,False,0,1,1,0,0,0.0,0.0
100251,0.887317,CANCEL,BUY,100.0,10000,11,True,1,0,0,1,0,0.695872,0.695872
101205,0.888182,ADD,BUY,99.97,300,5,False,1,0,1,0,0,0.0,0.0
101206,0.889063,ADD,SELL,100.02,200,10,False,0,1,1,0,0,0.0,0.0
101207,0.889724,ADD,SELL,99.96,500,2,False,0,1,1,0,0,0.0,0.0
101208,0.889997,ADD,SELL,100.0,200,1,False,0,1,1,0,0,0.0,0.0
100780,0.890622,EXECUTE,SELL,100.03,300,6,False,0,1,0,0,1,0.319236,0.319236
101209,0.890867,ADD,BUY,99.95,200,4,False,1,0,1,0,0,0.0,0.0
101210,0.890983,ADD,BUY,99.97,1000,5,False,1,0,1,0,0,0.0,0.0
101211,0.891467,ADD,SELL,99.97,100,6,False,0,1,1,0,0,0.0,0.0
101212,0.891899,ADD,BUY,100.02,100,9,False,1,0,1,0,0,0.0,0.0
101213,0.892357,ADD,BUY,99.96,1000,7,False,1,0,1,0,0,0.0,0.0
101214,0.893168,ADD,SELL,99.99,500,2,False,0,1,1,0,0,0.0,0.0
101185,0.893788,EXECUTE,SELL,100.03,100,2,False,0,1,0,0,1,0.020424,0.020424
101215,0.894544,ADD,BUY,100.0,500,8,False,1,0,1,0,0,0.0,0.0
101216,0.894682,ADD,BUY,99.99,100,9,False,1,0,1,0,0,0.0,0.0
101217,0.89496,ADD,BUY,100.03,100,8,False,1,0,1,0,0,0.0,0.0
101218,0.895071,ADD,BUY,100.0,200,1,False,1,0,1,0,0,0.0,0.0
101219,0.895754,ADD,BUY,99.95,300,10,False,1,0,1,0,0,0.0,0.0
100220,0.896237,EXECUTE,SELL,100.04,200,9,False,0,1,0,0,1,0.728469,0.728469
100493,0.896443,EXECUTE,BUY,100.0,200,4,False,1,0,0,0,1,0.544327,0.544327
101220,0.897083,ADD,BUY,100.0,15000,11,True,1,0,1,0,0,0.0,0.0
101221,0.897292,ADD,SELL,100.02,300,1,False,0,1,1,0,0,0.0,0.0
100944,0.897528,EXECUTE,BUY,100.0,100,1,False,1,0,0,0,1,0.199358,0.199358
101222,0.898346,ADD,SELL,99.99,300,3,False,0,1,1,0,0,0.0,0.0
101223,0.899232,ADD,SELL,100.0,200,7,False,0,1,1,0,0,0.0,0.0
100814,0.899774,CANCEL,SELL,100.01,15000,11,True,0,1,0,1,0,0.300988,0.300988
101224,0.900467,ADD,SELL,99.96,100,9,False,0,1,1,0,0,0.0,0.0
100227,0.90137,EXECUTE,SELL,99.98,100,4,False,0,1,0,0,1,0.727552,0.727552
100524,0.901994,EXECUTE,SELL,99.96,200,1,False,0,1,0,0,1,0.521848,0.521848
101225,0.902267,ADD,BUY,100.01,15000,11,True,1,0,1,0,0,0.0,0.0
101226,0.902649,ADD,BUY,100.03,100,5,False,1,0,1,0,0,0.0,0.0
100958,0.903432,EXECUTE,SELL,99.96,100,6,False,0,1,0,0,1,0.196521,0.196521
101227,0.904282,ADD,BUY,100.05,300,10,False,1,0,1,0,0,0.0,0.0
101199,0.904672,CANCEL,SELL,100.04,300,10,False,0,1,0,1,0,0.021836,0.021836
101228,0.905226,ADD,BUY,100.01,100,2,False,1,0,1,0,0,0.0,0.0
101229,0.905401,ADD,BUY,99.96,100,8,False,1,0,1,0,0,0.0,0.0
101230,0.906373,ADD,SELL,100.02,100,9,False,0,1,1,0,0,0.0,0.0
101231,0.906624,ADD,SELL,100.04,200,6,False,0,1,1,0,0,0.0,0.0
101232,0.907434,ADD,SELL,100.01,100,7,False,0,1,1,0,0,0.0,0.0
100487,0.908149,EXECUTE,SELL,100.03,100,3,False,0,1,0,0,1,0.559472,0.559472
101037,0.908382,CANCEL,BUY,99.97,100,6,False,1,0,0,1,0,0.146658,0.146658
101233,0.90909,ADD,BUY,99.99,100,8,False,1,0,1,0,0,0.0,0.0
101234,0.909786,ADD,SELL,100.03,300,9,False,0,1,1,0,0,0.0,0.0
101235,0.910075,ADD,BUY,100.02,300,7,False,1,0,1,0,0,0.0,0.0
101236,0.910661,ADD,SELL,99.98,100,10,False,0,1,1,0,0,0.0,0.0
100731,0.911049,EXECUTE,BUY,100.02,200,2,False,1,0,0,0,1,0.375552,0.375552
101237,0.9112,ADD,SELL,100.03,200,10,False,0,1,1,0,0,0.0,0.0
101238,0.911547,ADD,BUY,100.02,100,7,False,1,0,1,0,0,0.0,0.0
101239,0.912518,ADD,SELL,99.99,100,10,False,0,1,1,0,0,0.0,0.0
101041,0.913255,EXECUTE,BUY,99.97,200,1,False,1,0,0,0,1,0.145913,0.145913
100757,0.913555,CANCEL,BUY,99.98,200,6,False,1,0,0,1,0,0.361372,0.361372
100893,0.913985,EXECUTE,BUY,100.04,300,3,False,1,0,0,0,1,0.250307,0.250307
101240,0.914856,ADD,SELL,100.01,10000,11,True,0,1,1,0,0,0.0,0.0
101241,0.915154,ADD,SELL,100.04,1000,8,False,0,1,1,0,0,0.0,0.0
101242,0.915733,ADD,BUY,100.0,100,4,False,1,0,1,0,0,0.0,0.0
101243,0.915948,ADD,SELL,100.03,500,3,False,0,1,1,0,0,0.0,0.0
101244,0.91692,ADD,BUY,99.96,300,2,False,1,0,1,0,0,0.0,0.0
101245,0.917678,ADD,SELL,99.97,500,7,False,0,1,1,0,0,0.0,0.0
101151,0.917975,EXECUTE,BUY,100.0,300,7,False,1,0,0,0,1,0.073542,0.073542
100776,0.918892,CANCEL,SELL,99.99,200,8,False,0,1,0,1,0,0.35065,0.35065
101246,0.919601,ADD,SELL,100.03,300,1,False,0,1,1,0,0,0.0,0.0
101247,0.919928,ADD,SELL,100.0,5000,11,True,0,1,1,0,0,0.0,0.0
101248,0.920603,ADD,BUY,100.0,200,8,False,1,0,1,0,0,0.0,0.0
101249,0.920939,ADD,SELL,99.99,100,6,False,0,1,1,0,0,0.0,0.0
101250,0.921564,ADD,SELL,100.02,200,6,False,0,1,1,0,0,0.0,0.0
101251,0.921685,ADD,SELL,99.95,500,6,False,0,1,1,0,0,0.0,0.0
100083,0.922409,EXECUTE,BUY,100.03,300,10,False,1,0,0,0,1,0.859543,0.859543
100472,0.922897,CANCEL,SELL,99.97,200,3,False,0,1,0,1,0,0.584628,0.584628
101252,0.923284,ADD,SELL,99.97,100,4,False,0,1,1,0,0,0.0,0.0
101253,0.923476,ADD,BUY,99.99,300,10,False,1,0,1,0,0,0.0,0.0
101254,0.9238,ADD,SELL,100.0,200,1,False,0,1,1,0,0,0.0,0.0
101255,0.924389,ADD,BUY,100.05,200,5,False,1,0,1,0,0,0.0,0.0
101256,0.925368,ADD,BUY,100.03,300,8,False,1,0,1,0,0,0.0,0.0
101257,0.925622,ADD,SELL,100.05,1000,8,False,0,1,1,0,0,0.0,0.0
101076,0.926433,EXECUTE,BUY,99.98,100,8,False,1,0,0,0,1,0.134432,0.134432
101258,0.926648,ADD,SELL,100.04,500,3,False,0,1,1,0,0,0.0,0.0
101259,0.927038,ADD,BUY,100.02,100,6,False,1,0,1,0,0,0.0,0.0
100581,0.927417,EXECUTE,SELL,100.05,300,8,False,0,1,0,0,1,0.502088,0.502088
101260,0.9279,ADD,SELL,100.02,200,10,False,0,1,1,0,0,0.0,0.0
101261,0.928661,ADD,BUY,100.02,200,10,False,1,0,1,0,0,0.0,0.0
101262,0.929454,ADD,SELL,99.99,300,7,False,0,1,1,0,0,0.0,0.0
101263,0.929674,ADD,SELL,99.96,100,5,False,0,1,1,0,0,0.0,0.0
101264,0.930203,ADD,SELL,99.96,100,3,False,0,1,1,0,0,0.0,0.0
101057,0.931005,EXECUTE,SELL,99.98,500,2,False,0,1,0,0,1,0.151333,0.151333
101265,0.931204,ADD,SELL,100.0,100,1,False,0,1,1,0,0,0.0,0.0
101266,0.932076,ADD,SELL,99.98,300,8,False,0,1,1,0,0,0.0,0.0
101267,0.932586,ADD,SELL,99.99,20000,11,True,0,1,1,0,0,0.0,0.0
101268,0.932907,ADD,SELL,99.96,500,3,False,0,1,1,0,0,0.0,0.0
101269,0.93309,ADD,SELL,100.01,200,4,False,0,1,1,0,0,0.0,0.0
101270,0.934065,ADD,SELL,99.99,10000,11,True,0,1,1,0,0,0.0,0.0
101271,0.934553,ADD,SELL,100.01,200,1,False,0,1,1,0,0,0.0,0.0
101272,0.93524,ADD,SELL,99.99,100,8,False,0,1,1,0,0,0.0,0.0
101273,0.935473,ADD,SELL,99.98,300,1,False,0,1,1,0,0,0.0,0.0
100932,0.935674,EXECUTE,BUY,100.0,200,1,False,1,0,0,0,1,0.24703,0.24703
100252,0.936048,CANCEL,BUY,100.02,200,10,False,1,0,0,1,0,0.744424,0.744424
101060,0.936166,EXECUTE,BUY,99.99,300,1,False,1,0,0,0,1,0.15554,0.15554
101197,0.937079,EXECUTE,BUY,99.98,100,10,False,1,0,0,0,1,0.055236,0.055236
101274,0.937321,ADD,SELL,100.01,300,7,False,0,1,1,0,0,0.0,0.0
101275,0.937591,ADD,SELL,99.99,100,8,False,0,1,1,0,0,0.0,0.0
101276,0.938073,ADD,BUY,99.99,100,4,False,1,0,1,0,0,0.0,0.0
101277,0.93839,ADD,BUY,100.05,200,7,False,1,0,1,0,0,0.0,0.0
101278,0.939189,ADD,BUY,100.05,100,1,False,1,0,1,0,0,0.0,0.0
101279,0.939414,ADD,BUY,100.0,10000,11,True,1,0,1,0,0,0.0,0.0
101253,0.939861,CANCEL,BUY,99.99,300,10,False,1,0,0,1,0,0.016385,0.016385
101145,0.940338,EXECUTE,SELL,100.0,200,3,False,0,1,0,0,1,0.09889,0.09889
101082,0.940556,EXECUTE,SELL,99.97,300,6,False,0,1,0,0,1,0.14526,0.14526
100955,0.940883,EXECUTE,SELL,99.97,300,6,False,0,1,0,0,1,0.236767,0.236767
101280,0.941789,ADD,SELL,100.02,500,4,False,0,1,1,0,0,0.0,0.0
101281,0.942163,ADD,SELL,99.95,500,9,False,0,1,1,0,0,0.0,0.0
101282,0.94296,ADD,SELL,99.98,100,1,False,0,1,1,0,0,0.0,0.0
101283,0.943817,ADD,SELL,100.04,200,1,False,0,1,1,0,0,0.0,0.0
101284,0.94422,ADD,SELL,99.95,1000,6,False,0,1,1,0,0,0.0,0.0
101285,0.944375,ADD,SELL,100.04,1000,9,False,0,1,1,0,0,0.0,0.0
101286,0.94525,ADD,SELL,100.02,200,7,False,0,1,1,0,0,0.0,0.0
101287,0.946013,ADD,SELL,99.95,200,2,False,0,1,1,0,0,0.0,0.0
101288,0.946404,ADD,BUY,99.96,300,10,False,1,0,1,0,0,0.0,0.0
100331,0.947014,CANCEL,SELL,100.0,20000,11,True,0,1,0,1,0,0.703174,0.703174
101289,0.947134,ADD,BUY,99.97,300,5,False,1,0,1,0,0,0.0,0.0
101290,0.948067,ADD,BUY,100.03,1000,1,False,1,0,1,0,0,0.0,0.0
101291,0.948931,ADD,BUY,100.04,200,4,False,1,0,1,0,0,0.0,0.0
101292,0.949836,ADD,SELL,100.01,200,2,False,0,1,1,0,0,0.0,0.0
101293,0.950092,ADD,SELL,99.99,100,6,False,0,1,1,0,0,0.0,0.0
101294,0.950837,ADD,BUY,99.95,200,3,False,1,0,1,0,0,0.0,0.0
100545,0.951324,EXECUTE,BUY,100.04,300,9,False,1,0,0,0,1,0.55148,0.55148
101295,0.951512,ADD,BUY,100.02,100,5,False,1,0,1,0,0,0.0,0.0
101296,0.952273,ADD,BUY,99.97,200,4,False,1,0,1,0,0,0.0,0.0
101297,0.952957,ADD,SELL,99.98,300,7,False,0,1,1,0,0,0.0,0.0
101298,0.953865,ADD,BUY,100.0,100,9,False,1,0,1,0,0,0.0,0.0
101299,0.954398,ADD,SELL,100.01,200,8,False,0,1,1,0,0,0.0,0.0
101070,0.954899,CANCEL,SELL,100.01,10000,11,True,0,1,0,1,0,0.166475,0.166475
101300,0.955424,ADD,SELL,100.0,200,10,False,0,1,1,0,0,0.0,0.0
100473,0.955872,EXECUTE,SELL,99.99,300,4,False,0,1,0,0,1,0.617043,0.617043
101301,0.956202,ADD,BUY,100.0,200,3,False,1,0,1,0,0,0.0,0.0
101004,0.956735,CANCEL,BUY,99.98,300,6,False,1,0,0,1,0,0.220447,0.220447
101302,0.957128,ADD,BUY,100.03,100,1,False,1,0,1,0,0,0.0,0.0
101303,0.957758,ADD,SELL,99.99,200,8,False,0,1,1,0,0,0.0,0.0
101304,0.957918,ADD,BUY,99.99,15000,11,True,1,0,1,0,0,0.0,0.0
101305,0.958482,ADD,SELL,100.04,200,4,False,0,1,1,0,0,0.0,0.0
101306,0.959335,ADD,SELL,99.99,300,5,False,0,1,1,0,0,0.0,0.0
101307,0.959721,ADD,SELL,99.96,300,2,False,0,1,1,0,0,0.0,0.0
101308,0.959832,ADD,SELL,99.97,200,5,False,0,1,1,0,0,0.0,0.0
101309,0.96035,ADD,BUY,100.0,200,5,False,1,0,1,0,0,0.0,0.0
101310,0.96111,ADD,SELL,99.97,100,5,False,0,1,1,0,0,0.0,0.0
101311,0.961731,ADD,BUY,99.98,100,8,False,1,0,1,0,0,0.0,0.0
101312,0.962215,ADD,SELL,99.97,1000,2,False,0,1,1,0,0,0.0,0.0
101138,0.962596,EXECUTE,SELL,99.96,200,3,False,0,1,0,0,1,0.127674,0.127674
101313,0.96353,ADD,SELL,100.0,100,10,False,0,1,1,0,0,0.0,0.0
101314,0.964515,ADD,SELL,100.04,500,2,False,0,1,1,0,0,0.0,0.0
101315,0.964892,ADD,SELL,100.01,100,6,False,0,1,1,0,0,0.0,0.0
100655,0.965091,EXECUTE,SELL,99.97,500,5,False,0,1,0,0,1,0.486638,0.486638
100485,0.965818,EXECUTE,BUY,100.03,200,1,False,1,0,0,0,1,0.618065,0.618065
101316,0.966015,ADD,SELL,100.02,1000,3,False,0,1,1,0,0,0.0,0.0
101039,0.966574,EXECUTE,SELL,99.98,100,9,False,0,1,0,0,1,0.203193,0.203193
101317,0.96711,ADD,SELL,99.97,100,7,False,0,1,1,0,0,0.0,0.0
101318,0.967801,ADD,SELL,99.98,100,5,False,0,1,1,0,0,0.0,0.0
101319,0.9688,ADD,SELL,100.04,100,10,False,0,1,1,0,0,0.0,0.0
101320,0.969158,ADD,SELL,99.98,200,2,False,0,1,1,0,0,0.0,0.0
101321,0.969963,ADD,SELL,100.0,200,8,False,0,1,1,0,0,0.0,0.0
101322,0.970582,ADD,BUY,100.02,200,6,False,1,0,1,0,0,0.0,0.0
101323,0.971219,ADD,BUY,99.95,200,2,False,1,0,1,0,0,0.0,0.0
101324,0.971714,ADD,SELL,99.99,200,1,False,0,1,1,0,0,0.0,0.0
101325,0.972344,ADD,SELL,99.97,200,7,False,0,1,1,0,0,0.0,0.0
101326,0.973269,ADD,SELL,100.03,300,7,False,0,1,1,0,0,0.0,0.0
101327,0.974258,ADD,SELL,100.0,500,2,False,0,1,1,0,0,0.0,0.0
101328,0.97475,ADD,SELL,99.97,300,8,False,0,1,1,0,0,0.0,0.0
101329,0.975405,ADD,SELL,100.04,200,9,False,0,1,1,0,0,0.0,0.0
101330,0.9756,ADD,SELL,100.01,500,9,False,0,1,1,0,0,0.0,0.0
101331,0.976049,ADD,BUY,100.04,200,7,False,1,0,1,0,0,0.0,0.0
101332,0.976313,ADD,BUY,100.04,100,2,False,1,0,1,0,0,0.0,0.0
101333,0.976484,ADD,SELL,100.0,100,2,False,0,1,1,0,0,0.0,0.0
101132,0.976965,EXECUTE,SELL,99.99,200,10,False,0,1,0,0,1,0.146008,0.146008
101334,0.977461,ADD,BUY,99.96,300,7,False,1,0,1,0,0,0.0,0.0
101335,0.978144,ADD,BUY,100.0,100,4,False,1,0,1,0,0,0.0,0.0
101336,0.978484,ADD,BUY,100.0,10000,11,True,1,0,1,0,0,0.0,0.0
100946,0.978634,CANCEL,BUY,100.0,20000,11,True,1,0,0,1,0,0.279764,0.279764
100648,0.979177,EXECUTE,BUY,100.03,200,6,False,1,0,0,0,1,0.504688,0.504688
101233,0.980093,EXECUTE,BUY,99.99,100,8,False,1,0,0,0,1,0.071003,0.071003
101337,0.980629,ADD,BUY,99.98,300,10,False,1,0,1,0,0,0.0,0.0
101338,0.981001,ADD,SELL,99.99,100,4,False,0,1,1,0,0,0.0,0.0
101339,0.98144,ADD,BUY,100.01,300,3,False,1,0,1,0,0,0.0,0.0
101340,0.981881,ADD,BUY,100.01,500,3,False,1,0,1,0,0,0.0,0.0
101341,0.982236,ADD,SELL,99.99,100,3,False,0,1,1,0,0,0.0,0.0
101342,0.982488,ADD,BUY,100.03,500,8,False,1,0,1,0,0,0.0,0.0
101343,0.983324,ADD,SELL,100.01,10000,11,True,0,1,1,0,0,0.0,0.0
101344,0.983619,ADD,SELL,99.99,200,6,False,0,1,1,0,0,0.0,0.0
101345,0.984563,ADD,BUY,100.03,500,10,False,1,0,1,0,0,0.0,0.0
101346,0.985482,ADD,BUY,99.97,200,4,False,1,0,1,0,0,0.0,0.0
101347,0.986184,ADD,BUY,100.03,1000,7,False,1,0,1,0,0,0.0,0.0
100693,0.986483,EXECUTE,BUY,99.98,300,2,False,1,0,0,0,1,0.482664,0.482664
101348,0.987077,ADD,SELL,99.98,300,7,False,0,1,1,0,0,0.0,0.0
101349,0.988048,ADD,SELL,100.04,200,10,False,0,1,1,0,0,0.0,0.0
101350,0.98876,ADD,BUY,100.03,100,8,False,1,0,1,0,0,0.0,0.0
100989,0.988911,EXECUTE,BUY,99.96,300,7,False,1,0,0,0,1,0.261131,0.261131
101351,0.989596,ADD,BUY,100.0,100,5,False,1,0,1,0,0,0.0,0.0
100242,0.990016,EXECUTE,BUY,99.96,100,1,False,1,0,0,0,1,0.805646,0.805646
101352,0.990883,ADD,BUY,99.98,100,1,False,1,0,1,0,0,0.0,0.0
101353,0.99183,ADD,SELL,100.01,20000,11,True,0,1,1,0,0,0.0,0.0
101354,0.992613,ADD,SELL,99.98,300,1,False,0,1,1,0,0,0.0,0.0
101355,0.993209,ADD,BUY,100.02,100,8,False,1,0,1,0,0,0.0,0.0
101356,0.993708,ADD,BUY,100.03,200,8,False,1,0,1,0,0,0.0,0.0
101357,0.994455,ADD,SELL,99.99,300,4,False,0,1,1,0,0,0.0,0.0
101358,0.995118,ADD,SELL,99.99,200,10,False,0,1,1,0,0,0.0,0.0
101359,0.995603,ADD,BUY,100.02,200,2,False,1,0,1,0,0,0.0,0.0
100802,0.996458,EXECUTE,SELL,100.03,100,3,False,0,1,0,0,1,0.409227,0.409227
101360,0.997435,ADD,SELL,99.96,100,7,False,0,1,1,0,0,0.0,0.0
101361,0.997786,ADD,BUY,99.95,200,6,False,1,0,1,0,0,0.0,0.0
101362,0.998427,ADD,BUY,100.04,300,8,False,1,0,1,0,0,0.0,0.0
101226,0.99942,EXECUTE,BUY,100.03,100,5,False,1,0,0,0,1,0.096771,0.096771
101363,1.000322,ADD,SELL,99.98,500,4,False,0,1,1,0,0,0.0,0.0
101364,1.000574,ADD,SELL,100.03,100,7,False,0,1,1,0,0,0.0,0.0
101365,1.001349,ADD,BUY,100.0,20000,11,True,1,0,1,0,0,0.0,0.0
100819,1.001749,EXECUTE,SELL,99.99,300,6,False,0,1,0,0,1,0.400175,0.400175
101366,1.002547,ADD,SELL,99.98,300,1,False,0,1,1,0,0,0.0,0.0
101367,1.002813,ADD,SELL,99.97,100,5,False,0,1,1,0,0,0.0,0.0
101368,1.003764,ADD,BUY,99.97,300,8,False,1,0,1,0,0,0.0,0.0
101369,1.004122,ADD,SELL,100.04,200,1,False,0,1,1,0,0,0.0,0.0
101370,1.004269,ADD,SELL,99.99,100,5,False,0,1,1,0,0,0.0,0.0
101371,1.004566,ADD,SELL,100.0,200,6,False,0,1,1,0,0,0.0,0.0
101372,1.005307,ADD,BUY,100.0,10000,11,True,1,0,1,0,0,0.0,0.0
101373,1.00605,ADD,SELL,99.95,200,1,False,0,1,1,0,0,0.0,0.0
101374,1.006641,ADD,SELL,99.96,100,7,False,0,1,1,0,0,0.0,0.0
101375,1.007305,ADD,BUY,100.04,100,7,False,1,0,1,0,0,0.0,0.0
101376,1.007774,ADD,BUY,100.0,100,4,False,1,0,1,0,0,0.0,0.0
101377,1.00876,ADD,SELL,99.99,200,8,False,0,1,1,0,0,0.0,0.0
101378,1.009603,ADD,SELL,100.03,200,6,False,0,1,1,0,0,0.0,0.0
101379,1.009836,ADD,SELL,99.95,300,7,False,0,1,1,0,0,0.0,0.0
101380,1.010203,ADD,BUY,100.0,200,4,False,1,0,1,0,0,0.0,0.0
101381,1.011019,ADD,BUY,100.03,300,8,False,1,0,1,0,0,0.0,0.0
101382,1.0118,ADD,BUY,100.03,100,1,False,1,0,1,0,0,0.0,0.0
101383,1.011927,ADD,BUY,100.03,200,3,False,1,0,1,0,0,0.0,0.0
101384,1.012796,ADD,BUY,100.02,200,6,False,1,0,1,0,0,0.0,0.0
101380,1.013075,EXECUTE,BUY,100.0,200,4,False,1,0,0,0,1,0.002872,0.002872
101385,1.014009,ADD,BUY,100.03,200,6,False,1,0,1,0,0,0.0,0.0
101386,1.014239,ADD,BUY,99.97,200,8,False,1,0,1,0,0,0.0,0.0
100964,1.015144,EXECUTE,BUY,100.02,200,9,False,1,0,0,0,1,0.305014,0.305014
101229,1.015483,EXECUTE,BUY,99.96,100,8,False,1,0,0,0,1,0.110082,0.110082
101387,1.015588,ADD,SELL,100.0,100,3,False,0,1,1,0,0,0.0,0.0
101388,1.01625,ADD,SELL,100.02,200,1,False,0,1,1,0,0,0.0,0.0
101129,1.016902,EXECUTE,SELL,100.04,300,7,False,0,1,0,0,1,0.188054,0.188054
101329,1.017549,EXECUTE,SELL,100.04,200,9,False,0,1,0,0,1,0.042144,0.042144
100710,1.017908,CANCEL,SELL,100.05,1000,7,False,0,1,0,1,0,0.498947,0.498947
101389,1.018141,ADD,BUY,100.05,200,5,False,1,0,1,0,0,0.0,0.0
100595,1.01898,EXECUTE,BUY,100.02,200,7,False,1,0,0,0,1,0.583415,0.583415
101390,1.019831,ADD,SELL,100.0,300,7,False,0,1,1,0,0,0.0,0.0
101391,1.020417,ADD,SELL,99.98,100,6,False,0,1,1,0,0,0.0,0.0
101392,1.021348,ADD,SELL,100.05,1000,3,False,0,1,1,0,0,0.0,0.0
101393,1.022152,ADD,SELL,99.97,100,2,False,0,1,1,0,0,0.0,0.0
101157,1.022595,EXECUTE,SELL,100.04,300,9,False,0,1,0,0,1,0.171495,0.171495
101394,1.022938,ADD,SELL,99.98,200,10,False,0,1,1,0,0,0.0,0.0
101395,1.023679,ADD,BUY,100.04,100,3,False,1,0,1,0,0,0.0,0.0
101396,1.024639,ADD,SELL,99.99,200,7,False,0,1,1,0,0,0.0,0.0
100496,1.025132,EXECUTE,BUY,100.04,200,8,False,1,0,0,0,1,0.669865,0.669865
101182,1.026105,EXECUTE,BUY,99.98,300,3,False,1,0,0,0,1,0.155077,0.155077
100452,1.026412,EXECUTE,BUY,100.04,300,2,False,1,0,0,0,1,0.705079,0.705079
101397,1.027086,ADD,SELL,100.04,100,4,False,0,1,1,0,0,0.0,0.0
100967,1.027258,CANCEL,SELL,100.04,200,4,False,0,1,0,1,0,0.315731,0.315731
101398,1.027554,ADD,SELL,100.0,100,2,False,0,1,1,0,0,0.0,0.0
101207,1.028108,EXECUTE,SELL,99.96,500,2,False,0,1,0,0,1,0.138384,0.138384
101399,1.028411,ADD,SELL,99.98,100,5,False,0,1,1,0,0,0.0,0.0
